ZIP;NAME;TYPE;A0_NAME;A1_NAME;A2_NAME;A3_NAME;A4_NAME;A5_NAME;A6_NAME;A7_NAME;A8_NAME;X_COORDINATE;Y_COORDINATE;SERVICE_HOURS;TEMP_SERVICE_HOURS;TEMP_SERVICE_HOURS_UNTIL;TEMP_SERVICE_HOURS_2;TEMP_SERVICE_HOURS_2_UNTIL;comment_est;comment_eng;comment_rus;comment_lav;comment_lit;MODIFIED
62594;"Mehikoorma postipunkt";1;EE;"Põlva maakond";"Räpina vald";"Mehikoorma alevik";NULL;"Kesk tänav";NULL;20;NULL;27.4698805159529;58.2354199512342;"E-R 10.00-15.00;L-P 10.00-13.00";NULL;NULL;NULL;NULL;;;;;;2016-11-02T10:32:59.000+02:00
62320;"Melliste postipunkt";1;EE;"Tartu maakond";"Kastre vald";"Melliste küla";NULL;"Tartu maantee";NULL;1;NULL;26.977730531638;58.3323140591957;"E-R 9:00-15:00; L,P suletud";NULL;NULL;NULL;20.08.2015;;;;;;2018-06-25T20:54:23.000+03:00
64394;"Mikitamäe postipunkt";1;EE;"Võru maakond";"Setomaa vald";"Mikitamäe küla";NULL;"Mäe tänav";NULL;10;NULL;27.5422240511895;58.0055835848774;"E-P 9:00-20:00";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:22:01.000+02:00
65046;"Misso postipunkt";1;EE;"Võru maakond";"Rõuge vald";"Misso alevik";NULL;NULL;NULL;NULL;NULL;27.2265581519279;57.6005859411606;"E-R 9:00-19:00;L,P 10:00-18:00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:24:41.000+02:00
77712;"Molėtų NORFA paštomatas (naujas!)";0;LT;Molėtai;"Vilniaus g. 99, Molėtai";;;;;;;25.405258;55.224777;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";
64691;"Mooste postipunkt";1;EE;"Põlva maakond";"Põlva vald";"Mooste alevik";NULL;NULL;NULL;NULL;NULL;27.1897606404971;58.1615870104106;"E,T,N,R 10:00-14:00;K 13:00-17:00;L,P suletud";NULL;01.01.2019;NULL;NULL;;;;;;2019-01-14T16:24:54.000+02:00
96161;"Muhu Liiva Alexela pakiautomaat";0;EE;"Saare maakond";"Muhu vald";"Liiva küla";NULL;NULL;"Liiva tankla";NULL;NULL;23.2360685932305;58.6052184126618;NULL;NULL;NULL;NULL;NULL;;;;;;2018-07-18T14:25:31.000+03:00
13401;"Mustamäe postkontor";1;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Sõpruse puiestee";NULL;201;NULL;24.6975602953877;59.4014368625123;"E-R 10:00-19:00;L 10:00-15:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:07:56.000+02:00
12701;"Mustika postkontor";1;EE;"Harju maakond";Tallinn;"Mustamäe linnaosa";NULL;"Karjavälja tänav";NULL;4;NULL;24.6803541704823;59.4107261518174;"E-R 10.00-19.00;L 10.00-15.00;P suletud;";NULL;NULL;NULL;NULL;;;;;;2019-02-18T20:16:38.000+02:00
93694;"Mustjala postipunkt";1;EE;"Saare maakond";"Saaremaa vald";"Mustjala küla";NULL;"Kooli tänav";NULL;3;NULL;22.2302967982515;58.4632512973679;"E-N 8:00-16:00; R,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-17T10:18:18.000+02:00
69799;"Mustla postkontor";1;EE;"Viljandi maakond";"Viljandi vald";"Mustla alevik";NULL;"Posti tänav";NULL;52a;NULL;25.8654563984313;58.23517625062;"E-R 9:00-13:00 ja 13:30-17:00;L,P suletud";"25.03-29.03 suletud";29.03.2019;NULL;NULL;;;;;;2019-02-26T16:40:35.000+02:00
96163;"Mustvee Konsumi pakiautomaat";0;EE;"Jõgeva maakond";"Mustvee vald";"Mustvee linn";NULL;"Tartu tänav";NULL;3;NULL;26.9448134802771;58.8479505308968;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-05T16:22:07.000+02:00
49694;"Mustvee postipunkt";1;EE;"Jõgeva maakond";"Mustvee vald";"Mustvee linn";NULL;"Tartu tänav";NULL;7;NULL;26.9417003583816;58.8481401720633;"E,T,K,R 10:00-17:00;L 10:00-14:00;N,P suletud";NULL;NULL;NULL;NULL;;;;;;2018-07-26T08:32:00.000+03:00
96228;"Muuga Maxima pakiautomaat";0;EE;"Harju maakond";"Maardu linn";NULL;NULL;"Altmetsa tee";NULL;1;NULL;24.9164764854363;59.4740700938466;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-20T22:00:45.000+02:00
41394;"Mäetaguse postipunkt";1;EE;"Ida-Viru maakond";"Alutaguse vald";"Mäetaguse alevik";NULL;"Kooli tänav";NULL;21;NULL;27.2923110601492;59.2218458863852;"E-R 10:30-17:30;lõuna 13:00-14:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-07T15:51:04.000+02:00
96051;"Märjamaa Maxima pakiautomaat";0;EE;"Rapla maakond";"Märjamaa vald";"Märjamaa alev";NULL;"Kasti tee";NULL;1;NULL;24.4333761468281;58.9097544994357;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-10T15:53:55.000+02:00
78391;"Märjamaa postkontor";1;EE;"Rapla maakond";"Märjamaa vald";"Märjamaa alev";NULL;"Veski tänav";NULL;6;NULL;24.4278718113058;58.9037931424899;"E,K,R 9:00-17:00;T,N 9:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:08:41.000+02:00
69394;"Mõisaküla postipunkt";1;EE;"Viljandi maakond";"Mulgi vald";"Mõisaküla linn";NULL;"Jaan Sihveri tänav";NULL;4;NULL;25.1864373767817;58.0924508781453;"T-R 10:00-15:00; L 10:00-14:00; E,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T15:42:30.000+02:00
66094;"Mõniste postipunkt";1;EE;"Võru maakond";"Rõuge vald";"Mõniste küla";NULL;NULL;"Sõpruse kauplus";NULL;NULL;26.6081777659345;57.613879391862;"E-R 13:00-15:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:26:45.000+02:00
9145;"Mālpils Pirts ielas TOP pakomāts";0;LV;Mālpils;"Pirts iela 5, Mālpils";;;;;;;24.959374;57.011393;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 17:00,izņemšana 10:00";;;;;;;;"Pa labi no ieejas";;
9967;"Mārupes RIMI pakomāts";0;LV;Mārupe;"Daugavas iela 29, Mārupe";;;;;;;" 24.055561";56.905462;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 14:00,izņemšana 12:00";;;;;;;;"pa kreisi no T/C Centrālās ieejas";;
96028;"Narva Astri keskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Tallinna maantee";NULL;41;NULL;28.1764472117627;59.3805459151744;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-18T13:03:09.000+02:00
96072;"Narva Fama Keskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Fama tänav";NULL;10;NULL;28.1872655845343;59.3797805213775;NULL;NULL;NULL;NULL;NULL;;;;;;2018-06-11T10:15:28.000+03:00
96218;"Narva Kerese keskuse pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Paul Kerese tänav";NULL;3;NULL;28.1921318249136;59.375784086425;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-05T16:20:22.000+02:00
96091;"Narva Kreenholmi Maxima XX pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Kreenholmi tänav";NULL;52;NULL;28.1870151639671;59.3645564854927;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T11:33:59.000+02:00
96217;"Narva Megamarketi pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Rakvere tänav";NULL;71;NULL;28.184183719511;59.3858027985535;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-14T18:04:31.000+02:00
96125;"Narva Prisma pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Kangelaste prospekt";NULL;29;NULL;28.1790414410023;59.3866755342197;NULL;NULL;NULL;NULL;NULL;;;;;;2016-07-21T08:26:32.000+03:00
96182;"Narva Tiimani Maxima XX pakiautomaat";0;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Albert-August Tiimanni tänav";NULL;20;NULL;28.1652328786916;59.3806861301703;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-06T14:05:37.000+02:00
21001;"Narva postkontor";1;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Tallinna maantee";NULL;41;NULL;28.175583737717;59.3811925845927;"E-R 10:00-20:00;L 10:00-17:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:20:51.000+02:00
29001;"Narva-Jõesuu postkontor";1;EE;"Ida-Viru maakond";"Narva-Jõesuu linn";"Narva-Jõesuu linn";NULL;"Koidu tänav";NULL;25;NULL;28.0411946571352;59.460557538065;"E-N 9:00-12:00 ja 13:00-17:30;R 8:30-12:00 ja 13:00-16:30;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:21:07.000+02:00
96326;"Narva-Jõesuu raamatukogu pakiautomaat";0;EE;"Ida-Viru maakond";"Narva-Jõesuu linn";"Narva-Jõesuu linn";NULL;"Kesk tänav";NULL;3;NULL;28.0417622803306;59.4598122574548;NULL;NULL;NULL;NULL;NULL;;;;;;2018-12-06T09:55:02.000+02:00
88808;"Naujosios Akmenės NORFA paštomatas (naujas!)";0;LT;"Naujoji Akmenė";"Respublikos g. 30, Naujoji Akmenė";;;;;;;22.873342;56.319508;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į prekybos centrą pusėje, už kampo prie sienos";
13591;"Nurmenuku postkontor";1;EE;"Harju maakond";Tallinn;"Haabersti linnaosa";NULL;"Õismäe tee";NULL;1b;NULL;24.6549245931778;59.4139334859258;"E-R 10:00-19:00;L 10:00-15:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:55:04.000+02:00
11601;"Nõmme postkontor";1;EE;"Harju maakond";Tallinn;"Nõmme linnaosa";NULL;"Jaama tänav";NULL;1;NULL;24.6845445869685;59.3877093423677;"E-R 10:00-19:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:55:21.000+02:00
96152;"Nõo vallamaja pakiautomaat";0;EE;"Tartu maakond";"Nõo vald";"Nõo alevik";NULL;"Voika tänav";NULL;23;NULL;26.5212015926516;58.2725620045604;NULL;NULL;NULL;NULL;NULL;;;;;;2018-05-25T09:32:49.000+03:00
91194;"Nõva postipunkt";1;EE;"Lääne maakond";"Lääne-Nigula vald";"Nõva küla";NULL;NULL;NULL;NULL;NULL;23.6781396052627;59.2215172330437;"E-K 09.00-15.00;N 11.00-18.00;R,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-18T11:07:01.000+02:00
65394;"Obinitsa postipunkt";1;EE;"Võru maakond";"Setomaa vald";"Obinitsa küla";NULL;NULL;Poe;NULL;NULL;27.4394382462452;57.809036910979;"E-R 10.00-19.00;L,P 10.00-17.00";NULL;NULL;NULL;NULL;;;;;;2018-09-11T13:24:10.000+03:00
9133;"Ogres Rīgas ielas RIMI pakomāts";0;LV;Ogre;"Rīgas iela 33, Ogre";;;;;;;24.576377;56.817851;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 14:00,izņemšana 10:00";;;;;;;;"Pa kreisi no T/C ieejas";;
9953;"Ogres T/C Dauga pakomāts";0;LV;Ogre;"Rīgas iela 23, Ogre";;;;;;;24.585355;56.816508;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 14:00,izņemšana 10:00";;;;;;;;"Iebraucot T/C Dauga auto stāvvietā, pa labi no ieejas uz stūra";;
9925;"Ogres T/C Ogres prestižs pakomāts";0;LV;Ogre;"Mednieku iela 21/23, Ogre";;;;;;;24.602722;56.82513;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 14:00,izņemšana 10:00";;;;;;;;"Blakus T/C centrālajai ieejai";;
72391;"Oisu postipunkt";1;EE;"Järva maakond";"Türi vald";"Oisu alevik";NULL;"Tehnika tänav";NULL;1;NULL;25.5650161411721;58.7598526477443;"E-R 9:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2018-10-15T12:20:06.000+03:00
9949;"Olaines Maxima pakomāts";0;LV;Olaine;"Veselības iela 1, Olaine";;;;;;;23.936511;56.78457;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 16:00,izņemšana 10:00";;;;;;;;"T/C labajā pusē";;
70494;"Olustvere postipunkt";1;EE;"Viljandi maakond";"Põhja-Sakala vald";"Olustvere alevik";NULL;"Päikese tänav";NULL;5;NULL;25.5579359930549;58.5559087657003;"E-P 09.00-20.00";NULL;NULL;NULL;NULL;;;;;;2018-09-11T13:28:20.000+03:00
64194;"Orava postipunkt";1;EE;"Võru maakond";"Võru vald";"Orava küla";NULL;NULL;Poe;NULL;NULL;27.4591453555098;57.8894568980962;"E–P 09.00-20.00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:25:44.000+02:00
96106;"Orissaare pakiautomaat";0;EE;"Saare maakond";"Saaremaa vald";"Orissaare alevik";NULL;"Kuivastu maantee";NULL;28;NULL;23.0823205303413;58.5587165698882;NULL;NULL;NULL;NULL;NULL;;;;;;2015-07-15T10:19:23.000+03:00
94691;"Orissaare postkontor";1;EE;"Saare maakond";"Saaremaa vald";"Orissaare alevik";NULL;"Sadama tänav";NULL;3;NULL;23.0839099721773;58.5596665095133;"E,T,N,R 9:00-16:00;K 11:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:21:25.000+02:00
66643;"Osula postipunkt";1;EE;"Võru maakond";"Võru vald";"Osula küla";NULL;NULL;"Osula kauplus";NULL;NULL;26.8228599804464;57.8852350733691;"E-R 10:00-20:00;L,P 10:00-18:00";NULL;NULL;NULL;NULL;;;;;;2018-12-04T16:26:34.000+02:00
96137;"Otepää Maxima pakiautomaat";0;EE;"Valga maakond";"Otepää vald";"Otepää linn";NULL;"Valga maantee";NULL;1b;NULL;26.4975323210704;58.0589595824775;NULL;NULL;NULL;NULL;NULL;;;;;;2018-07-31T13:23:27.000+03:00
67401;"Otepää postkontor";1;EE;"Valga maakond";"Otepää vald";"Otepää linn";NULL;"Tartu maantee";NULL;1;NULL;26.497390190592;58.0592584713021;"E,K 11:00-18:00; T,N,R 10:00-17:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:55:38.000+02:00
9994;"Ozolnieku Elvi pakomāts";0;LV;Ozolnieki;"Rīgas iela 42, Ozolnieki";;;;;;;23.792724;56.691705;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 15:00,izņemšana 9:00";;;;;;;;"Pa kreisi no T/C Centrālās ieejas";;
77713;"Pabradės NORFA paštomatas (naujas!)";0;LT;Pabradė;"Molėtų g. 4A, Pabradė";;;;;;;25.755895;54.979590;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į parduotuvę pusėje";
76091;"Padise postkontor";1;EE;"Harju maakond";"Lääne-Harju vald";"Padise küla";NULL;NULL;NULL;NULL;NULL;24.143780691855;59.2258046727335;"T 16:00-18:00;K 8:00-11:00;R 8:00-13:00;E,N,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:21:44.000+02:00
96207;"Paide Hesburgeri pakiautomaat";0;EE;"Järva maakond";"Paide linn";"Paide linn";NULL;"Raudtee tänav";NULL;29;NULL;25.542020467369;58.8866000903352;NULL;NULL;NULL;NULL;NULL;;;;;;2018-11-23T14:08:44.000+02:00
96037;"Paide Selveri pakiautomaat";0;EE;"Järva maakond";"Paide linn";"Paide linn";NULL;"Aiavilja tänav";NULL;4;NULL;25.5630401942979;58.8854970532658;NULL;NULL;NULL;NULL;NULL;;;;;;2017-12-03T18:10:55.000+02:00
72701;"Paide postkontor";1;EE;"Järva maakond";"Paide linn";"Paide linn";NULL;"Telliskivi tänav";NULL;5;NULL;25.5566230365462;58.885450841143;"E-R 8:00-18:00;L 9:00-15:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T15:55:00.000+02:00
96158;"Paikuse päevakeskuse pakiautomaat";0;EE;"Pärnu maakond";"Pärnu linn";"Paikuse alev";NULL;"Tiigi tänav";NULL;2;NULL;24.6163977049678;58.3752486063533;NULL;NULL;NULL;NULL;NULL;;;;;;2018-06-08T09:02:01.000+03:00
69694;"Paistu postipunkt";1;EE;"Viljandi maakond";"Viljandi vald";"Paistu küla";NULL;"Raamatukogu tee";NULL;2;NULL;25.6292111856838;58.2714109043283;"E 13:00-20:00;T,K,N 9:30-13:00 ja 14:30-18:00;R 9:30-17:00;L,P suletud; iga kuu esimesel laupäeval avatud 12:00-16:00";NULL;NULL;NULL;NULL;;;;;;2019-02-25T16:18:04.000+02:00
77714;"Pakruojo NORFA paštomatas (naujas!)";0;LT;Pakruojis;"Statybininkų g. 2A, Pakruojis";;;;;;;23.856885;55.979951;;;;;;;;;;"Paštomatą rasite lauke, prie parduotuvės sienos";
49494;"Pala postipunkt";1;EE;"Tartu maakond";"Peipsiääre vald";"Pala küla";NULL;NULL;"Pala kauplus";NULL;NULL;27.0201975188953;58.6722328825704;"E-L 10:00-18:00;P 10:00-17:00";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:29:29.000+02:00
49294;"Palamuse postipunkt";1;EE;"Jõgeva maakond";"Jõgeva vald";"Palamuse alevik";NULL;"Uus tänav";NULL;14;NULL;26.5856472870823;58.6854263790168;"E-R 10.00-19.00;L,P 10.00-18.00";NULL;NULL;NULL;NULL;;;;;;2018-10-17T16:45:23.000+03:00
88870;"Palangos RIMI paštomatas";0;LT;Palanga;"Malūno g. 10, Palanga";;;;;;;21.075963;55.921020;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo pusėje, iš Klaipėdos pl. pusės";
96203;"Paldiski Konsumi pakiautomaat";0;EE;"Harju maakond";"Lääne-Harju vald";"Paldiski linn";NULL;"Rae tänav";NULL;38;NULL;24.0563629189008;59.3526698125298;NULL;NULL;NULL;NULL;NULL;;;;;;2019-01-25T10:50:29.000+02:00
96097;"Paldiski Maxima X pakiautomaat";0;EE;"Harju maakond";"Lääne-Harju vald";"Paldiski linn";NULL;"Rae tänav";NULL;14;NULL;24.0616635137559;59.3479654566596;NULL;NULL;NULL;NULL;NULL;;;;;;2018-03-28T15:24:40.000+03:00
76891;"Paldiski postkontor";1;EE;"Harju maakond";"Lääne-Harju vald";"Paldiski linn";NULL;"Rae tänav";NULL;14b;NULL;24.0624866990312;59.3475771650686;"E-R 11:00-18:00;L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-02T11:22:16.000+02:00
88849;"Panevėžio MAXIMA LĖVUO paštomatas";0;LT;Panevėžys;"Klaipėdos g. 103, Panevėžys";;;;;;;24.324492;55.729027;;;;;;;;;;"Paštomatą rasite lauke, prie įejimo į Maxima, dešinėje pusėje";
88847;"Panevėžio MAXIMA TURGAUS paštomatas";0;LT;Panevėžys;"Ukmergės g. 23, Panevėžys";;;;;;;24.370111;55.728699;;;;;;;;;;"Paštomatą rasite lauke, kairėje įėjimo į Maxima pusėje, prie kampo";
77715;"Panevėžio NORFA Beržų paštomatas (naujas!)";0;LT;Panevėžys;"Beržų g. 27, Panevėžys ";;;;;;;24.371654;55.718296;;;;;;;;;;"Paštomatą rasite lauke prie sienos, dešinėje įėjimo į parduotuvę pusėje";
77716;"Panevėžio NORFA Smėlynės paštomatas (naujas!)";0;LT;Panevėžys;"Smėlynės g. 85, Panevėžys";;;;;;;24.369838;55.744796;;;;;;;;;;"Paštomatą rasite lauke, prie parduotuvės sienos";
88846;"Panevėžio RIMI paštomatas";0;LT;Panevėžys;"Klaipėdos g. 82, Panevėžys";;;;;;;24.342098;55.728561;;;;;;;;;;"Paštomatą rasite lauke, prie įėjimo į prekybos centrą kairėje pusėje";
88809;"Pasvalio NORFA paštomatas";0;LT;Pasvalys;"Ežero g. 1, Pasvalys";;;;;;;24.410913;56.059471;;;;;;;;;;"Paštomatą rasite lauke, prie sienos dešinėje įėjimo į prekybos centrą pusėje";
96082;"Peetri Selveri pakiautomaat";0;EE;"Harju maakond";"Rae vald";"Peetri alevik";NULL;"Veesaare tee";NULL;2;NULL;24.8113547725379;59.4025630799279;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T10:42:49.000+02:00
73194;"Peetri postipunkt";1;EE;"Järva maakond";"Järva vald";"Peetri alevik";NULL;Kesktee;NULL;11;NULL;25.835227454765;58.9441967278321;"E,T,R 9:00-12:00 ja 13:00-18:00;K,N,L,P suletud";"11.02 avatud 14:00-18:00";11.02.2019;NULL;NULL;;;;;;2019-02-07T15:41:46.000+02:00
62604;"Piirissaare postkontor";1;EE;"Tartu maakond";"Tartu vald";"Tooni küla";NULL;NULL;NULL;NULL;NULL;27.519251336907;58.3810300235315;"E-R 10:00-12:00;L,P suletud";"Al. 20.02 ajutiselt suletud";31.03.2019;NULL;NULL;;;;;;2019-02-19T21:24:09.000+02:00
13694;"Pinna postipunkt (MinuArvuti.ee remonditöökoda ja kauplus)";1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Punane tänav";NULL;40;NULL;24.8356269457889;59.4342661133358;"E-R 10.00–18.00, L 12.00–14.00 ja P suletud;";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:30:02.000+02:00
11901;"Pirita postkontor";1;EE;"Harju maakond";Tallinn;"Pirita linnaosa";NULL;"Rummu tee";NULL;4;NULL;24.8271488140562;59.4623984671955;"E-R 10:00-20:00; L,P 10:00-16:00";NULL;NULL;NULL;NULL;;;;;;2019-02-25T16:07:29.000+02:00
9117;"Piņķu Elvi pakomāts";0;LV;Piņķi;"Rīgas iela 8,Piņķi";;;;;;;23.908955;56.944192;"P-Pk.piegāde 12:00, izņemšana 15:00 Sestdienās piegāde 14:00,izņemšana 9:00";;;;;;;;"Pa labi no ieejas";;
13695;"Plasti postipunkt";1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Punane tänav";NULL;56;NULL;24.8475774785071;59.4355046735151;"E 9.00-15.00;T 12.30-18.30;K 9.00-18.30;N 17.00-20.00;R 12.00-18.00;L,P suletud;";"1.02-31.05 avatud: E 12:00-18:00; T,N 17:00-20:00; K 9:00-13:00; R 12:30-18:30; L,P suletud";31.05.2019;NULL;NULL;;;;;;2019-02-04T15:52:14.000+02:00
88894;"Plungės IKI Laisvės paštomatas (naujas!)";0;LT;Plungė;"Laisvės g. 5, Plungė";;;;;;;21.857685;55.908829;;;;;;;;;;"Paštomatą rasite lauke prie sienos, kairėje įėjimo į turgų pusėje";
88810;"Plungės NORFA Kalniškių paštomatas";0;LT;Plungė;"Kalniškių g. 18, Plungė";;;;;;;21.844950;55.904872;;;;;;;;;;"Paštomatą rasite lauke, dešinėje įėjimo į prekybos centrą pusėje, už kampo prie sienos";
74002;"Prangli postkontor";1;EE;"Harju maakond";"Viimsi vald";"Idaotsa küla";NULL;NULL;"Prangli rahvamaja";NULL;NULL;25.0100918929939;59.6295270292483;"T 10:00-13:00;K 10:00-12:00;N 10:00-13:00;R 10:00-12:00;L 10:00-13:00;E,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T16:05:57.000+02:00
9958;"Preiļu Maxima X pakomāts";0;LV;Preiļi;"Rēzeknes iela 4, Preiļi";;;;;;;26.725437;56.294435;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 19:00,izņemšana 10:00";;;;;;;;"Pa labi no T/C ieejas";;
9130;"Priekules TOP pakomāts";0;LV;Priekule;"Galvenā iela 1, Priekule";;;;;;;21.584883;56.447324;"P-Pk.piegāde 17:00, izņemšana 10:00 Sestdienās piegāde 16:00,izņemšana 10:00";;;;;;;;"Pie ieejas";;
88812;"Prienų NORFA paštomatas";0;LT;Prienai;"Revuonos g. 66, Prienai";;;;;;;23.944950;54.643128;;;;;;;;;;"Paštomatą rasite lauke, prie sienos kairėje įėjimo į prekybos centrą pusėje";
13901;"Priisle postkontor";1;EE;"Harju maakond";Tallinn;"Lasnamäe linnaosa";NULL;"Paasiku tänav";NULL;2a;NULL;24.84511201909;59.448399281793;"E-R 9:00-19:00;L 9:00-15:00;P suletud";"Alates 31.07.2015 suletud; teenust osutab Lasnamäe Centrum postkontor";31.07.2015;NULL;NULL;;;;;;2015-07-27+03:00
96150;"Puhja Coop kaupluse pakiautomaat";0;EE;"Tartu maakond";"Elva vald";"Puhja alevik";NULL;"Nooruse tänav";NULL;2;NULL;26.3133503683523;58.3351629286317;NULL;NULL;NULL;NULL;NULL;;;;;;2018-04-24T12:09:36.000+03:00
65571;"Puiga postipunkt";1;EE;"Võru maakond";"Võru vald";"Puiga küla";NULL;"Järve tänav";NULL;6;NULL;27.0302391044735;57.7966019835159;"E-R 10:00-19:00;L,P 10:00-17:00";NULL;NULL;NULL;NULL;;;;;;2018-10-17T16:45:05.000+03:00
67294;"Puka postipunkt";1;EE;"Valga maakond";"Otepää vald";"Puka alevik";NULL;"Kooli tänav";NULL;6;NULL;26.22773382592;58.052110402632;"E,K 11:00-17:30; N 8:30-14:30; T,R,L,P suletud";NULL;NULL;NULL;NULL;;;;;;2019-01-14T16:50:59.000+02:00
43394;"Purtse postipunkt";1;EE;"Ida-Viru maakond";"Lüganuse vald";"Purtse küla";NULL;NULL;NULL;NULL;NULL;27.0251907582527;59.4124679078639;"E-R 10:00-19:00; L,P suletud";NULL;NULL;NULL;NULL;;;;;;2018-05-14T10:13:22.000+03:00
49094;"Puurmani postipunkt";1;EE;"Jõgeva maakond";"Põltsamaa vald";"Puurmani alevik";NULL;NULL;NULL;NULL;NULL;26.2909526971311;58.5770597749345;"E-P 09.00-19.00";NULL;NULL;NULL;NULL;;;;;;2019-01-02T12:27:40.000+02:00
20601;"Pähklimäe postkontor";1;EE;"Ida-Viru maakond";"Narva linn";NULL;NULL;"Rakvere tänav";NULL;71;NULL;28.1842346198181;59.3858304181332;"E-R 9:00-18:00;L 10:00-15:00;P suletud";NULL;NULL;NULL;NULL;;;;;;2019-02-25T15:53:32.000+02:00
96026;"Pärnu Jannseni Rimi pakiautomaat";0;EE;"Pärnu maakond";"Pärnu linn";"Pärnu linn";NULL;"Johann Voldemar Jannseni tänav";NULL;3;NULL;24.4938174024164;58.3918464050348;NULL;NULL;NULL;NULL;NULL;;;;;;2017-12-03T18:08:19.000+02:00
96040;"Pärnu Kaubamajaka pakiautomaat";0;EE;"Pärnu maakond";"Pärnu linn";"Pärnu linn";NULL;"Papiniidu tänav";NULL;8;NULL;24.5506328698495;58.3695745720346;NULL;NULL;NULL;NULL;NULL;;;;;;2017-12-03T18:12:56.000+02:00
96076;"Pärnu Maksimarketi pakiautomaat";0;EE;"Pärnu maakond";"Pärnu linn";"Papsaare küla";NULL;"Haapsalu maantee";NULL;43;NULL;24.4580710488761;58.3955886311056;NULL;NULL;NULL;NULL;NULL;;;;;;2014-11-11T10:47:55.000+02:00
96027;"Pärnu Maxima pakiautomaat";0;EE;"Pärnu maakond";"Pärnu linn";"Pärnu linn";NULL;"Riia maantee";NULL;131;NULL;24.5370252605955;58.374482883017;NULL;NULL;NULL;NULL;NULL;;;;;;2017-12-03T18:09:12.000+02:00
